204.36,263.54
204.365,200.047
204.37,114.55
204.375,36.6924
204.38,-19.4819
204.385,-52.0201
204.39,-64.3749
204.395,-64.7889
204.4,-61.0364
204.405,-55.7292
204.41,-50.6362
204.415,-47.9031
204.42,-46.0609
204.425,-42.5219
204.43,-38.0551
204.435,-33.8171
204.44,-28.5759
204.445,-22.4952
204.45,-16.7043
204.455,-10.1459
204.46,-2.79
204.465,4.06321
204.47,11.044
204.475,18.8063
204.48,26.092
204.485,32.6546
204.49,40.2446
204.495,48.5331
204.5,56.8453
204.505,67.0701
204.51,79.3025
204.515,91.2359
204.52,103.005
204.525,115.237
204.53,126.254
204.535,135.313
204.54,143.883
204.545,151.132
204.55,155.092
204.555,156.646
204.56,155.839
204.565,150.445
204.57,140.776
204.575,127.745
204.58,109.948
204.585,88.236
204.59,66.0286
204.595,44.2429
204.6,23.2208
204.605,5.3526
204.61,-8.82662
204.615,-21.4514
204.62,-32.3113
204.625,-40.8068
204.63,-48.0817
204.635,-54.2803
204.64,-58.2108
204.645,-60.957
204.65,-63.7126
204.655,-64.8461
204.66,-64.0002
204.665,-62.8886
204.67,-61.6116
204.675,-59.4797
204.68,-57.8755
204.685,-57.13
204.69,-55.4814
204.695,-53.4108
204.7,-52.1821
204.705,-50.9645
204.71,-49.5836
204.715,-49.0435
204.72,-48.5611
204.725,-47.4285
204.73,-47.2065
204.735,-47.7122
204.74,-46.8588
204.745,-45.3853
204.75,-44.7818
204.755,-43.8772
204.76,-42.581
204.765,-42.74
204.77,-43.6409
204.775,-43.9013
204.78,-44.7043
204.785,-46.2223
204.79,-46.554
204.795,-45.7887
204.8,-44.7045
204.805,-41.8558
204.81,-37.2109
204.815,-32.8279
204.82,-28.4959
204.825,-23.4875
204.83,-19.7202
204.835,-17.0257
204.84,-12.7421
204.845,-6.54734
204.85,0.348942
204.855,7.43916
204.86,12.1267
204.865,10.3065
204.87,1.36
204.875,-11.7358
204.88,-26.9222
204.885,-41.5169
204.89,-52.0062
204.895,-58.8482
204.9,-63.6925
204.905,-65.5983
204.91,-65.2156
204.915,-65.2278
204.92,-65.9632
204.925,-66.47
204.93,-65.8205
204.935,-60.3021
204.94,-44.0647
204.945,-9.41592
204.95,50.7663
204.955,134.541
204.96,220.989
204.965,277.95
204.97,280.79
204.975,228.618
204.98,143.94
204.985,57.1581
204.99,-9.08895
204.995,-48.8239
205,-67.3894
205.005,-71.3828
205.01,-67.7795
205.015,-62.7822
205.02,-58.0277
205.025,-53.4222
205.03,-50.6692
205.035,-49.4686
205.04,-47.0779
205.045,-43.3751
205.05,-39.2723
205.055,-33.5771
205.06,-26.776
205.065,-20.8496
205.07,-15.0232
205.075,-8.40981
205.08,-2.50218
205.085,3.1226
205.09,10.8602
205.095,20.1812
205.1,29.5329
205.105,39.6533
205.11,50.3222
205.115,60.4082
205.12,71.2047
205.125,83.7894
205.13,96.284
205.135,108.094
205.14,120.215
205.145,131.318
205.15,139.94
205.155,147.278
205.16,152.787
205.165,154.263
205.17,152.562
205.175,148.5
205.18,139.794
205.185,125.83
205.19,108.33
205.195,87.4559
205.2,63.9497
205.205,41.1505
205.21,20.8603
205.215,1.77322
205.22,-16.0648
205.225,-30.933
205.23,-43.1303
205.235,-53.3438
205.24,-60.5027
205.245,-65.0683
205.25,-68.654
205.255,-70.2865
205.26,-69.7127
205.265,-69.5813
205.27,-70.2078
205.275,-69.7938
205.28,-69.1309
205.285,-68.8003
205.29,-67.2455
205.295,-65.1059
205.3,-64.2991
205.305,-63.6171
205.31,-62.3774
205.315,-61.9075
205.32,-61.6426
205.325,-60.4916
205.33,-59.7498
205.335,-59.9141
205.34,-59.4016
205.345,-58.5663
205.35,-58.3662
205.355,-57.5749
205.36,-55.9034
205.365,-55.3335
205.37,-55.545
205.375,-54.8067
205.38,-54.3568
205.385,-55.1033
205.39,-55.2447
205.395,-54.8098
205.4,-54.9301
205.405,-53.6932
205.41,-50.2414
205.415,-46.5255
205.42,-42.6676
205.425,-37.7677
205.43,-32.8215
205.435,-28.3784
205.44,-23.4922
205.445,-18.6751
205.45,-14.0479
205.455,-7.79803
205.46,-0.860771
205.465,2.65788
205.47,0.854791
205.475,-6.50504
205.48,-19.4847
205.485,-34.9889
205.49,-47.9407
205.495,-56.8457
205.5,-62.8989
205.505,-65.7663
205.51,-66.5163
205.515,-68.1947
205.52,-70.8619
205.525,-73.0879
205.53,-75.7696
205.535,-77.6329
205.54,-73.2609
205.545,-58.9575
205.55,-27.786
205.555,31.0725
205.56,116.576
205.565,207.201
205.57,272.13
205.575,284.724
205.58,237.371
205.585,152.021
205.59,62.7404
205.595,-7.91237
205.6,-53.0274
205.605,-74.0486
205.61,-78.3732
205.615,-75.8104
205.62,-71.1648
205.625,-65.4713
205.63,-60.6312
205.635,-57.1451
